"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","dif_vector"
"1488","728175",-0.141937317357627,6.38427107619403,-0.995967881778063,0.32106231555485,0.378058371350881,-6.71955596099616,0.88707286
"19615","221814",-0.0772869701457486,2.88082964276119,-0.995323404844942,0.321374396614976,0.378404822246701,-6.72019424412344,0.121530830000001
"7501","3134",0.532958774321173,34.2574213946269,0.995098727265457,0.321483241407413,0.37851194578512,-6.72041666672819,-0.136388029999999
"18363","348654",-0.11379527569771,5.88312737567164,-0.994541007799367,0.321753533152987,0.378809133280311,-6.72096857482093,-0.0539897299999996
"10557","10482",0.0716705910634232,7.73145166365672,0.993973929652448,0.32202851423972,0.379111808328668,-6.72152943151022,2.30211318
"10369","26251",-0.102210331255061,3.87564556597015,-0.993819839882647,0.322103260488935,0.379178734051152,-6.72168177629342,-0.17363923
"9567","728642",-0.380050868083654,31.2270026654478,-0.993311163020203,0.322350092005201,0.379448219203367,-6.722184527441,-0.3047606
"14647","24147",0.142424304863697,5.38172802223881,0.993015991692082,0.322493378813452,0.379595795518739,-6.72247614396014,0.0502094
"7413","3384",-0.312238303927126,12.8787730658955,-0.99282492114894,0.322586153744384,0.37968390295714,-6.722664867871,-0.25325233
"17355","284996",0.0968006503886532,9.10841790246269,0.992704180988702,0.322644788602794,0.379731819973268,-6.72278410671108,0.30785343
"11404","5329",0.393930034529014,15.5682839900746,0.992593650800229,0.322698471370963,0.379773903703212,-6.72289325000582,0.24571171
"15411","23533",0.175439394472336,12.7630813868657,0.991989124539161,0.322992184448511,0.380098451354005,-6.72348997903759,0.38546892
"11025","150",-0.125955000874497,3.44990886507463,-0.991365232405308,0.323295491329455,0.380434252349802,-6.72410544855361,0.19828598
"8719","7545",-0.388684338388664,11.8196291629104,-0.991107638090394,0.323420776257525,0.380560542393331,-6.72435945402933,0.24730998
"14413","58494",-0.213343674666664,8.33255256597015,-0.990919680948606,0.323512212272569,0.380640519215433,-6.7245447514825,0.485017760000002
"928","115861",-0.0749949864426496,5.93991809022388,-0.990894058801953,0.323524678066284,0.380640519215433,-6.72457000838075,0.37686857
"13473","79567",-0.209958470345491,17.6291915994776,-0.990473933990421,0.323729124090169,0.380859907983914,-6.72498405245199,0.12846439
"11229","10586",-0.359979132215925,6.67036011447761,-0.989851405666646,0.324032222547854,0.381195328274687,-6.72559725238639,0.0856145100000001
"691","117579",-0.0585863603562764,3.93254211776119,-0.989751216238876,0.324081020533379,0.381231565853424,-6.72569590501744,0.684410209999999
"19824","81871",-0.0961790819028336,3.60300796485075,-0.989533535443592,0.324187060220759,0.381335131743768,-6.7259102129115,0.10282829
"7996","6338",-0.0791452182429113,3.71675170514925,-0.989363139710828,0.324270081694679,0.381411611746806,-6.72607793599993,0.823403460000001
"21028","100508544",0.0485245109662618,2.42646777574627,0.989216394969459,0.324341590976565,0.381474543187115,-6.72622235625016,1.12966291
"19348","4909",0.0492511387692303,3.49653854865672,0.988771439076846,0.324558483181355,0.38170845035418,-6.72666013482842,0.15808238
"16730","84267",-0.188926676477745,17.2126861103731,-0.988669745951665,0.324608066543837,0.381745573011254,-6.7267601603552,0.39739307
"10327","27022",-0.148505477932526,9.03613902179104,-0.988533720170407,0.324674397560388,0.381802386029884,-6.7268939396896,0.38919353
"8015","51442",-0.0992413950175459,6.77818757208955,-0.98696828434519,0.325438401952221,0.382679579494907,-6.72843221696078,0.0346764099999994
"20963","147945",-0.108609837435898,2.9077099441791,-0.986876960996488,0.325483008404793,0.382710790102339,-6.72852188178586,0.0487021899999993
"14165","79870",-0.186105558272607,6.29607938208955,-0.986480140314813,0.325676880265012,0.38291749738024,-6.7289114008505,0.114197070000001
"16179","112869",-0.171517745589748,13.2917773581343,-0.985902850675812,0.325959058127458,0.383228002524324,-6.72947779252296,0.65933012
"11531","5132",0.0405569756626187,2.5280933430597,0.985593933154047,0.326110122306617,0.383384332233948,-6.72978074415173,0.451325180000001
"4181","220107",-0.098238730310392,5.94469743283582,-0.98372229706662,0.327026357477959,0.384440151455335,-6.73161423395721,0.52373291
"13082","8325",-0.236256395524972,13.4822266837313,-0.983642792455466,0.327065315324507,0.38446461579454,-6.73169204211397,-0.00156002000000033
"18904","100422737",-0.300304934925776,9.85939235955224,-0.983170730449826,0.327296691959533,0.384715252766016,-6.73215390369493,-0.241728
"4709","54221",-0.0739258989716607,5.5871224491791,-0.982994643796307,0.327383026645376,0.384795384327819,-6.73232612947155,0.0350508700000001
"6045","5699",0.159853770577599,6.73137041634328,0.982904588527805,0.327427186214093,0.384825938485065,-6.73241419843686,1.16667156
"13002","10800",-0.145668558612689,9.33090871686567,-0.982799643796808,0.327478651923867,0.38486507570084,-6.73251681842199,0.37391188
"8027","10846",-0.169953463106612,9.55861395753731,-0.982630506971059,0.327561609109488,0.384941216474019,-6.73268218578377,-0.13110756
"7792","23764",0.428791303533066,13.6289687151493,0.981506628013119,0.328113192621917,0.385568034771087,-6.73378030493698,0.64578267
"9502","7352",0.0833804809689624,8.79433849962687,0.981111551028642,0.328307235340746,0.385774658232338,-6.73416603234227,0.79779234
"1845","10026",-0.242781497241578,15.5674850479104,-0.980995763087472,0.32836411903954,0.385820100159264,-6.73427905113398,0.47564816
"3010","23030",-0.512794199614056,39.8225579799254,-0.980887551708835,0.328417286406898,0.385861170686365,-6.73438466267668,0.939000569999999
"2863","480",-0.114798424709852,8.66437183186567,-0.980752593710858,0.328483603069455,0.385911296385436,-6.73451636214541,0.767478150000001
"14464","51393",-0.139549719103917,8.79721883029851,-0.980726592833717,0.328496380582222,0.385911296385436,-6.73454173318538,0.83511949
"1015","222029",0.0459107916329291,2.68739609238806,0.980276505509817,0.328717616946465,0.386149788335337,-6.73498081266345,2.56603334
"3060","728606",0.0420389924372477,2.85815821208955,0.98000875911074,0.328849271602324,0.38628302662269,-6.73524191651024,0.384163390000001
"7129","5507",0.308307790944671,11.6815549251493,0.979467407620006,0.329115567293986,0.386574397554493,-6.73576962276964,-0.28878382
"2306","284677",-0.0577914984210528,4.71970150470149,-0.97942066290802,0.329138568066684,0.386579981320588,-6.73581517576067,0.12671067
"137","114836",-0.124849090755736,4.77675039380597,-0.979318441654734,0.329188869786079,0.386617628210425,-6.73591478349369,0.371226099999999
"72","157506",-0.427960060334691,23.2465099091045,-0.979007788327509,0.32934176907325,0.386775760509194,-6.73621743136273,0.371226099999999
"10344","2797",-0.067537154685561,5.05684330067164,-0.978462841667519,0.329610096695716,0.387069425674599,-6.73674810624404,0.34129472
"4008","164045",0.0884242110418354,4.97574380007463,0.978168253340767,0.329755209376503,0.387218371901707,-6.73703485822484,0.363723949999999
"15911","50943",-0.210142375819162,12.7262779702239,-0.977689782565314,0.329990990751453,0.387473764344083,-6.7375004198069,0.941887689999999
"12405","23426",-0.104904582248315,6.14726819902985,-0.977506361481068,0.330081406464906,0.38755845030844,-6.73767883263356,-0.0371844999999995
"7581","54440",0.126375050337383,5.37616384507463,0.977306981951519,0.330179707141028,0.387652384344129,-6.73787273073598,0.52443679
"20674","145837",-0.52361106330364,10.3618483201493,-0.976168867767437,0.330741201817059,0.388290097622532,-6.73897880887777,0.37047118
"16910","84069",-0.0808849345182185,5.78348347455224,-0.976060876169115,0.330794512479302,0.388331165367456,-6.73908369469405,1.20232054
"1156","117581",-0.127023448717956,6.14985313880597,-0.975602632379865,0.331020789650309,0.388575268701876,-6.73952863237495,-0.0421174299999976
"2260","285370",-0.0644678501781391,5.19564147992537,-0.975077824764498,0.331280059855279,0.388837453072946,-6.74003794802839,0.00541190000000036
"9266","9194",0.505354273856945,15.5314203050746,0.975076231529752,0.331280847161648,0.388837453072946,-6.7400394938206,0.13320512
"6545","51439",0.126298543182189,9.7088535911194,0.975000834305938,0.331318106544599,0.388859642416148,-6.74011264305719,0.90138021
"10052","81797",-0.115578516450743,6.12700839813433,-0.974436397871697,0.331597123657271,0.389165558486757,-6.74066007354872,0.54297053
"1074","63947",-0.116417138990556,8.65056055447761,-0.97405674728402,0.331784882208939,0.389342778025844,-6.74102810982298,-1.120831
"1075","728656",-0.116417138990556,8.65056055447761,-0.97405674728402,0.331784882208939,0.389342778025844,-6.74102810982298,-0.62225969
"11118","4066",0.0634751059298244,5.67421670873134,0.973915125347312,0.331854940007151,0.389403420603241,-6.74116536303665,-0.08406819
"19293","100506231",-0.0726353912307713,4.6621997608209,-0.973757837409192,0.331932758822027,0.389473162849106,-6.7413177759303,-0.127672369999999
"19799","83401",-0.0976363741565467,3.06413044544776,-0.973667799194297,0.331977310943302,0.389483176849116,-6.74140501254271,0.77129447
"20348","389763",-0.0821723748259116,5.53266238977612,-0.973666282738269,0.331978061339627,0.389483176849116,-6.74140648174505,0.681168250000001
"20793","348761",0.0652711044237515,4.22895537544776,0.973264795577926,0.332176770444955,0.389694726100383,-6.74179537895843,-0.251984669999999
"17058","83844",-0.0513962584939276,3.01069937671642,-0.973031365821262,0.332292338170741,0.389808719628202,-6.7420214160638,-0.147083820000001
"10267","3805",-0.187009666537113,11.9586999964179,-0.972458131270314,0.332576249813186,0.390120172113513,-6.74257626963346,-0.593820370000001
"19027","360205",0.0606814447881243,4.90436649477612,0.972066163048145,0.332770475028875,0.390326391538133,-6.74295548367241,0.13764069
"18825","116442",0.0996555474844767,5.07031579261194,0.971900828245912,0.332852422720557,0.390400898397703,-6.74311539347801,-0.0909842599999999
"7063","571",-0.17783647703104,18.6187403065672,-0.971766093427481,0.33291921336608,0.390457620370558,-6.74324568752042,-0.58417456
"3947","84253",-0.141931120388664,10.39269673,-0.971485913278109,0.333058132078267,0.390598925336849,-6.74351657608138,0.6273962
"1406","154215",-0.159662016493929,5.62147442141791,-0.971070791397285,0.333264027052249,0.390818757728825,-6.74391778972789,0.68855349
"5283","3185",0.114233197012147,7.49174053977612,0.970569403085133,0.333512819769604,0.391088869189065,-6.74440215411876,0.544557940000001
"12461","253190",-0.179635365106614,12.6853161325373,-0.970145011011155,0.33372350103783,0.391314262396916,-6.74481194383288,-0.38865083
"8386","11122",0.102627781819161,4.57703719283582,0.969732908109078,0.333928164647527,0.391530135211414,-6.74520969810954,1.33372848
"11463","6528",0.0641420910985193,6.29076059970149,0.969699893138092,0.333944564489297,0.391530135211414,-6.74524155635395,-0.624938739999999
"114","92949",-0.205413837773293,20.0185660087313,-0.969543279384637,0.334022367890395,0.391599683809746,-6.745392668352,-0.0268807999999998
"6962","9749",0.711195787465602,29.4100765435821,0.969376297224801,0.334105335182569,0.391675278396298,-6.74555375801185,0.65395321
"5484","2037",-0.310400072920384,11.5335131121642,-0.969262572573377,0.334161848470036,0.391719854019044,-6.74566345386405,2.21928453
"11326","11283",-0.0594192439865058,3.06886886291045,-0.96880096311259,0.334391300441787,0.391967140154902,-6.74610858010052,2.27475056
"11142","23237",-0.0844414187125531,3.68791401798507,-0.968702458959185,0.334440277143303,0.392002860943736,-6.74620353978435,0.28274641
"1686","26238",0.339228652251011,10.0842941633582,0.968464441586904,0.3345586397344,0.392119901605056,-6.74643295329489,1.29337213
"12885","440792",-0.115966750696358,5.17291801216418,-0.966206869544654,0.335682655010848,0.393415540690371,-6.748606154428,1.08213362
"17142","57561",-0.188060988693658,7.30907960470149,-0.966001728396677,0.335784913790793,0.393513617854395,-6.74880338108734,0.0994508300000003
"15509","80157",0.0740766245290159,6.06840577597015,0.965553348737209,0.336008492720571,0.393753854017259,-6.7492343181728,0.131901300000001
"4682","9113",-0.107321025946021,8.61565060992537,-0.965511055982542,0.336029586474904,0.393756793089453,-6.74927495550012,2.44144562
"1566","8418",0.367018630793529,15.1436831982836,0.965245820676347,0.336161893757193,0.393890043755317,-6.74952976891674,0.46128911
"21051","731852",0.0432435667152502,2.64353299029851,0.965148265515491,0.336210565707309,0.39392528730644,-6.74962347347744,-0.13912889
"8767","7222",0.114201687543859,5.70319957037313,0.964147467764337,0.336710145741674,0.394488809803855,-6.75058422937087,0.73464097
"19731","83741",-0.0636324325856963,3.68636007574627,-0.964058730980495,0.336754464819724,0.394518916814348,-6.7506693683611,0.58738893
"19895","154091",0.234012099738187,8.28878106738806,0.963913184905799,0.336827165186313,0.394582268268578,-6.75080899660248,0.26188512
"19747","343450",0.514404672736843,12.8876722100746,0.963700052291701,0.336933643491232,0.394685180305498,-6.75101342583526,-0.325180679999999
"4842","9528",0.142743188191639,13.4212359397761,0.963606374723849,0.336980450518982,0.394718185696642,-6.75110326392753,-1.43952326
"20415","100505711",0.0690319305344129,5.52270156992537,0.963266861985123,0.337150127221856,0.39489510146629,-6.75142878920289,0.37174063
"19741","140689",-0.115744692742241,6.46885892276119,-0.962953682257702,0.337306692834761,0.395056641848485,-6.75172896604525,1.43090381
"6191","290",0.156625146623483,16.4720165764179,0.962728675839981,0.3374192077884,0.395166574693479,-6.75194457101542,1.74593554
"707","285780",-0.126665296542509,8.28803518828358,-0.962631481756713,0.337467817446237,0.395201657200596,-6.75203768866903,1.45687535
"16475","84064",0.0857703740269891,8.39570781425373,0.962539519116913,0.337513814893166,0.39523367689181,-6.75212578575549,-0.0148208199999997
"17615","115294",0.367540342307674,25.2567464366418,0.962496783718266,0.337535191473272,0.395236863237315,-6.75216672199159,0.22306804
"252","123228",-0.10549310105803,7.62965058328358,-0.96188726017126,0.337840175668137,0.39557212123937,-6.75275038946669,0.96895935
"17683","116068",-0.115467734375168,7.52389798373134,-0.960904064868598,0.33833250925665,0.396126694728454,-6.75369110901199,-0.77013855
"1194","3683",-0.268533141079629,11.6048580041791,-0.960801998631204,0.338383645451128,0.396164672442949,-6.75378871144927,2.62366806
"2354","100132078",0.041126169120107,2.791273965,0.960497016218512,0.33853647455422,0.396321696961137,-6.754080294731,1.08906837
"16128","79720",0.133655973284749,5.70803605671642,0.959780635487767,0.338895634823589,0.396720240875929,-6.75476484282169,0.0517758999999991
"8750","6357",-0.109981072639684,8.51387112828358,-0.959374425298804,0.339099399699686,0.396936840822009,-6.75515277911198,-0.777743469999999
"16913","84757",-0.0678480001106623,4.82639987231343,-0.959324432654742,0.339124482713805,0.396944270208545,-6.75520051157797,0.215925540000001
"693","23499",0.541774059924414,53.1992195549254,0.959068507496498,0.339252907945443,0.397072653871728,-6.75544482788008,0.0378841899999998
"11972","1955",0.255974724302295,12.1521905225373,0.958446212499847,0.339565312009465,0.397416346272927,-6.75603862712568,-0.156496339999999
"13908","54708",0.172587226609984,12.4521755369403,0.958030641616332,0.339774040448,0.397638668780386,-6.75643495675212,-0.9929158
"16884","84672",-0.0927993108178153,3.89965273925373,-0.957963018553935,0.339808013294605,0.397656460984285,-6.75649943277631,1.13253654
"10734","4781",1.09768243483399,56.9752065359702,0.957630266351462,0.339975215258101,0.397830152469381,-6.7568166339854,0.48950055
"21014","126820",0.0413182224399464,2.61963754164179,0.95754137214151,0.340019892015877,0.397860456878845,-6.75690135537562,-1.42398749
"17219","389831",-0.66412762729556,25.7617738599254,-0.9574936533861,0.340043876241744,0.397866546753056,-6.75694683094551,0.2712263
"6809","1998",-0.197888153171384,19.1790035004478,-0.957432490669304,0.340074619225656,0.397880543567194,-6.75700511522813,0.43408602
"10179","8911",-0.156087853749005,14.7085954177612,-0.95668484425533,0.340450563722782,0.398286759706019,-6.75771727916348,0.27669247
"18824","254263",-0.0706145039244275,5.24899391656716,-0.956667243148743,0.34045941745851,0.398286759706019,-6.75773403832959,-2.93686077
"5634","5536",-0.0954112847773327,11.4158004402985,-0.956138953308074,0.340725228060519,0.398555219532975,-6.7582369161228,-0.0996915000000005
"8550","7555",0.169663287095819,16.5695009406716,0.956136378445322,0.340726523939453,0.398555219532975,-6.75823936645732,-0.190874719999999
"7237","8425",0.24715410702024,19.6526281339552,0.956074478779019,0.340757677812629,0.398569655062019,-6.7582982705079,-0.3697775
"10398","8363",-0.205743432221317,13.7096770174627,-0.955948417080367,0.340821129904058,0.398621864753637,-6.75841821985774,0.45682165
"13788","54585",0.264732255311728,16.6078178008209,0.955841417476457,0.34087499325484,0.398662854380185,-6.75852001913499,0.68314208
"16918","644903",0.0705234497651803,4.25255885880597,0.95533279801252,0.341131106487515,0.398940363327693,-6.75900376530029,1.05064623
"17351","113444",-0.143080448340088,12.638853258209,-0.955109609507706,0.341243531459148,0.399049812744578,-6.75921595891909,2.64019932
"11953","23500",0.126378299346827,5.95067473731343,0.955045794796199,0.341275680745704,0.399065380962495,-6.75927662095004,0.665317190000001
"4400","79645",-0.134033826029698,9.77676772626866,-0.954782976594808,0.341408106894112,0.399198198170906,-6.75952641282934,0.37884875
"9376","2559",0.0443507644777328,2.61334494768657,0.954031681767549,0.341786845061013,0.399618990036568,-6.76024009646757,1.00869319
"1167","375593",-0.351229656890686,16.1481730038806,-0.953713164483714,0.3419474960779,0.399784760879995,-6.76054250091873,0.64788803
"257","115761",0.104331134032387,4.96352292828358,0.953374097259166,0.342118565567836,0.399962693417954,-6.76086430629446,1.04032088
"15752","9992",0.0621780427989211,5.59050643738806,0.95300943645403,0.342302609549632,0.400155773653286,-6.76121027630576,3.05904284
"2733","55384",-1.42215544677737,47.9854344847015,-0.952846122220763,0.342385054851335,0.400230069084108,-6.76136517749085,1.19598165
"2609","100133308",0.088692779233468,5.20311511597015,0.952457713993506,0.342581185074619,0.400437240661566,-6.76173347186596,-0.307423610000001
"7130","5366",-0.341351114658571,6.7659546769403,-0.952019903009332,0.342802348726552,0.40067364890879,-6.76214843307328,-0.66352796
"15715","445372",-0.157493034655869,7.89052467656716,-0.951836087313925,0.342895232167691,0.400737995846464,-6.76232259915277,0.50023683
"15716","53840",-0.157493034655869,7.89052467656716,-0.951836087313925,0.342895232167691,0.400737995846464,-6.76232259915277,-1.45700443
"13983","57402",-0.185692419735495,6.18023815895522,-0.951745882565103,0.342940819248676,0.400769165238152,-6.76240805636447,-0.0784963200000002
"11151","27130",0.125843964348174,11.0998308248507,0.951469165976603,0.343080688889062,0.400910506056462,-6.76267015932303,0.360121879999999
"15308","26279",-0.0923574680701762,4.6623052861194,-0.951366983921331,0.343132347323426,0.400948756847063,-6.76276692605194,1.95070298
"2438","284346",-0.0741456570850207,5.47034433014925,-0.951305421208074,0.343163472957676,0.400963012248033,-6.76282522118658,1.62427998
"8342","9221",-0.225841586874502,20.6140883120149,-0.951172428884051,0.343230719080634,0.401019468066085,-6.76295114194237,0.14851865
"3265","79623",-0.135301135522267,8.25563702067164,-0.95102510061941,0.343305223955185,0.401036594168882,-6.76309061608089,0.97445878
"20086","256329",-0.127942003954117,5.39165463231343,-0.951024825889412,0.343305362897715,0.401036594168882,-6.76309087614503,0.0698809199999997
"20212","389857",-0.0599966395006737,2.87738940201493,-0.950993720343434,0.343321094517182,0.401036594168882,-6.76312032070904,0.88750402
"20213","441495",-0.0599966395006737,2.87738940201493,-0.950993720343434,0.343321094517182,0.401036594168882,-6.76312032070904,0.97509243
"14090","10451",-0.29073754492309,11.6487937843284,-0.950831451770651,0.343403169344978,0.401110350961666,-6.7632739090169,0.50752525
"8610","10138",-0.127042967946021,7.41885969373134,-0.950223114708933,0.343710976734103,0.401447750873186,-6.76384947402024,2.36943736
"21016","283869",0.321752187910929,4.05173762097015,0.950097061143177,0.343774779802076,0.401500136983836,-6.76396869143401,0.511973129999999
"4032","154197",-0.0509145926909587,2.85507544671642,-0.94965573626218,0.343998220341294,0.401738950231556,-6.76438595938855,0.53417692
"16090","54469",-0.387458658121464,22.4952858843284,-0.949163482689672,0.344247556400001,0.40200797761495,-6.76485115423474,3.24380993
"600","151295",-0.175787670207828,8.35510411298507,-0.94912457644603,0.344267268145616,0.402008837729869,-6.76488791169112,0.4715372
"3138","163351",-0.0785919157624848,5.43630478820896,-0.948847059683911,0.344407892409483,0.402139692160071,-6.76515005811826,-2.47905785
"5409","55854",-0.212148755784092,19.8489951304478,-0.948828515721424,0.34441729039198,0.402139692160071,-6.76516757232303,0.29884501
"1951","23024",0.219059925163291,6.62481363350746,0.9481234272769,0.344774748264183,0.402534873620907,-6.76583325624002,0.29884501
"12919","6006",-0.149824548639677,8.49139986873134,-0.947828016159014,0.34492458360741,0.402687619347913,-6.76611201290408,0.0118333199999991
"7377","540",0.151656966763832,6.24979643014925,0.947669083015706,0.345005213390219,0.402759557575775,-6.76626195038286,-0.14868625
"15395","54537",-0.119315827400811,9.29065165835821,-0.947521751952798,0.34507996807444,0.402824629655909,-6.76640092030577,1.25024827
"17850","92255",-0.219862212634272,14.5399051382836,-0.947446000203167,0.345118408013699,0.402847305354173,-6.76647236479303,0.93045716
"317","6492",-0.254043259765183,9.0993441691791,-0.947256235505297,0.345214715514693,0.402937522059075,-6.76665131468378,0.0849701499999993
"13361","8802",-0.106438385894737,10.0120282797015,-0.946710704241347,0.345491674641967,0.403238575306562,-6.76716555881141,0.31638871
"19755","643246",-0.0581153243481789,3.29216132201493,-0.944802839660602,0.346461398642808,0.404348107290615,-6.76896170558125,-0.155642250000001
"20500","100506154",-0.0502457502429143,2.73301333634328,-0.944100979445973,0.346818578730018,0.404742668776807,-6.76962156782983,0.71041759
"19918","134549",-0.333507336215941,20.8967102264179,-0.944041175115875,0.34684902440067,0.404755903660291,-6.76967777121337,-0.29345789
"19769","135946",-0.0516871710904199,2.89806795738806,-0.943669716168778,0.347038168244055,0.404917981091248,-6.77002678514799,0.841829929999999
"7936","1082",-0.0613979041268555,4.95569357768657,-0.943618280415046,0.347064364138392,0.404917981091248,-6.77007510226813,0.18776844
"7937","93659",-0.0613979041268555,4.95569357768657,-0.943618280415046,0.347064364138392,0.404917981091248,-6.77007510226813,0.99431047
"7938","94027",-0.0613979041268555,4.95569357768657,-0.943618280415046,0.347064364138392,0.404917981091248,-6.77007510226813,-0.50034254
"7832","10563",-0.240597652218622,3.76447880470149,-0.943395340482907,0.34717792070421,0.40502816233697,-6.770284494947,-0.8607731
"11166","5376",0.172323249271257,6.54613399992537,0.942833586655182,0.347464161342264,0.405339778767535,-6.77081189653411,-0.21895067
"5387","25932",-0.330961854353582,18.2024348229851,-0.941075274550382,0.348361087005075,0.406363725872124,-6.77246068115402,0.42832623
"1733","130888",-0.0830867824291515,5.96503553074627,-0.940907548389324,0.348446722810063,0.406441241504927,-6.77261780077099,0.38032956
"19864","81787",-0.0579821732334711,4.02547129947761,-0.940524703148215,0.348642242459587,0.406646914157059,-6.77297633239228,1.43378639
"17217","121260",-0.223217857263162,17.3111476659702,-0.940306427814378,0.348753747550732,0.406754577242488,-6.77318068111375,0.24770823
"12998","3913",-0.143847181074227,7.45788232328358,-0.939020324195442,0.349411213617043,0.40749895253169,-6.77438377714873,-0.0609252299999996
"13942","51299",0.134489604998652,4.37443985402985,0.938935130442594,0.349454793402106,0.407527343701053,-6.77446341494792,0.37212032
"18723","100510175",0.098853844302293,5.45437918119403,0.938755211438701,0.349546840154756,0.407612249863422,-6.77463157701235,0.16576488
"13876","79762",-0.120490350005397,12.6467495312687,-0.938359131214871,0.349749530053214,0.407826162348362,-6.77500166301388,0.28138175
"5385","6844",-0.279419743419705,18.4904399847015,-0.937848675452055,0.350010861656691,0.40810842680565,-6.77547839092228,-0.72454703
"608","153579",-0.279437033800271,19.9413082712687,-0.937266588603568,0.350309018170134,0.408433595231548,-6.77602170455532,0.3353531
"12260","25841",0.113730501333336,11.4348342302985,0.936760069368707,0.350568599957887,0.408713755156714,-6.77649421330909,-0.33040363
"19582","80816",-0.209467281368427,11.7412048933582,-0.935890855258202,0.351014343557623,0.409210910835405,-6.77730447615248,-0.164516829999999
"2200","285961",-0.0641635994197047,2.9510090169403,-0.935712214464442,0.351105997716409,0.40929523867172,-6.77747090932565,-0.837346700000001
"6596","10231",0.162306845784077,5.22458975201492,0.935015397827515,0.351463655818805,0.409689629280726,-6.77811980850624,-0.21316868
"5370","1973",0.417697562337363,27.9582607883582,0.934932447539951,0.351506247614238,0.409708222487641,-6.77819702283681,0.498453410000002
"20216","375612",-0.055474426215925,2.82541992246269,-0.934903734988824,0.351520991179773,0.409708222487641,-6.77822374835902,0.973338760000001
"545","57158",-0.161705217762492,12.7207264078358,-0.93487134720593,0.351537622410098,0.409708222487641,-6.77825389379933,-0.20737644
"18655","100288194",-0.0681587851740888,4.98357989141791,-0.934414812549234,0.351772108046629,0.409955931006251,-6.77867871097443,0.77352409
"1221","8916",0.0777037410877215,6.86554103350746,0.934382201124096,0.351788861781065,0.409955931006251,-6.77870904890237,0.75644939
"8156","486",-0.596043562110658,13.4878213852239,-0.934330261262356,0.351815546326534,0.409964477447552,-6.77875736563223,1.06757442
"8655","3284",-0.100609157228071,3.22243766425373,-0.934209070496815,0.351877814153183,0.410014485240861,-6.77887009227128,0.45969907
"2192","118611",0.137996353330626,10.1286332318657,0.933873744789006,0.352050141308976,0.410164764946322,-6.77918192316741,0.16351706
"16221","84818",0.248378480556006,17.4456368135821,0.933873537164522,0.352050248025962,0.410164764946322,-6.77918211621032,0.59324672
"20621","1379",-0.202603940696356,6.75041321059702,-0.933845097422733,0.352064865975119,0.410164764946322,-6.77920855821454,0.65200666
"16273","347902",0.256987584990554,5.72605611350746,0.932600689365984,0.35270486878614,0.41088779006396,-6.78036477511218,0.14886008
"14135","79754",0.143212854539807,7.73402066813433,0.932251408172513,0.352884638862008,0.411074611476907,-6.78068902925343,0.8890554
"8025","27286",-0.147628811282051,6.49655513567164,-0.932185006798143,0.352918821337034,0.411091826965384,-6.78075065920646,1.37076805
"14718","54863",-0.184001186164641,12.5042658523881,-0.931507269751166,0.353267831773106,0.41147574269861,-6.78137944811102,-0.82238381
"12569","26952",-0.109705523222672,5.48013199223881,-0.931294957969493,0.353377210160466,0.411580515363367,-6.78157633326452,0.30618042
"7207","27292",-0.289205208234819,23.7582106400746,-0.931103752025661,0.353475733810579,0.411672634627614,-6.78175360822345,1.72682875
"18803","641467",-0.0816354809824569,6.05002122402985,-0.93017146325898,0.353956370466495,0.412209744101977,-6.78261745710704,-0.189308350000001
"3278","333929",-0.064277883900135,3.16754730977612,-0.930076354253477,0.354005426886581,0.412244213379822,-6.78270553608622,2.04049485
"1645","144406",0.148074229098516,10.7536722720149,0.928513236644422,0.354812292055197,0.413161109128362,-6.78415184138596,0.45642745
"18060","126074",0.0795765553549241,4.74662167589552,0.928206382365829,0.354970824823693,0.413322995037909,-6.78443548235512,1.59212006
"10679","8660",0.360846094510126,18.7663079108955,0.927739210478776,0.355212270662605,0.413581400651679,-6.78486713531156,0.358701180000001
"16889","9253",-0.14898924467207,15.1598042148507,-0.927701055224157,0.355231994858145,0.413581636701911,-6.78490238015868,0.246062630000001
"11171","419",-0.0873102531255063,2.6073968808209,-0.927539285303401,0.355315628889404,0.413656276165013,-6.78505179469478,0.68271069
"13800","55325",-0.116868240205133,6.64242957119403,-0.927155946480563,0.355513862806059,0.413864316578337,-6.7854057528291,-0.0779501899999993
"14504","64859",-0.333219824469637,14.1984089291045,-0.926826527229765,0.355684269944158,0.414039941925106,-6.78570980861898,0.4582305
"11273","6318",-0.0908326385560034,6.31151834873134,-0.926770292531053,0.3557133651131,0.414051060561844,-6.78576170289828,-0.279367939999999
"15942","2862",-0.0395861507449395,2.59482596067164,-0.926591258064676,0.355806005540838,0.414136140720151,-6.78592689806561,0.156200669999999
"5560","23429",0.266161840952773,23.6243605442537,0.926482405406995,0.355862338287782,0.414178953961707,-6.78602732105102,-0.76611902
"19498","148824",0.0571300037975715,2.4913946530597,0.926037261153616,0.356092765743695,0.414424375689185,-6.78643787162966,-1.11749667
"10278","23434",-0.0601951394682878,4.59569234037313,-0.925952956325388,0.356136416572071,0.414452409859703,-6.78651560290537,0.403621439999999
"1769","9223",-0.395130089695016,34.9293798176119,-0.925565141314437,0.356337260949258,0.414663364301383,-6.78687308858715,-0.0655318899999999
"6964","5728",-0.814515649168712,59.6226905008209,-0.925335712464195,0.356456113165634,0.414759668274015,-6.78708450520026,0.24989599
